Starting job 16490074 on c5-60 on Saga at Wed Dec 24 13:10:51 CET 2025


RevBayes version (1.1.1)
Build from  () on Fri May  5 01:48:14 PM CEST 2023

Visit the website www.RevBayes.com for more information about RevBayes.

RevBayes is free software released under the GPL license, version 3. Type 'license()' for details.

To quit RevBayes type 'quit()' or 'q()'.


> source("scripts/mcmc_CEFBDRP_Ranges_rhinos.Rev")
   Processing file "scripts/mcmc_CEFBDRP_Ranges_rhinos.Rev"
   Successfully read one character matrix from file 'data/rrna.nex'
   Successfully read one character matrix from file 'data/coding_1.nex'
   Successfully read one character matrix from file 'data/coding_2.nex'
   Successfully read one character matrix from file 'data/coding_3.nex'
   Successfully read one character matrix from file 'data/character_matrix_RB_rhinos.nex'
   Processing file "scripts/model_FBDRP_rhinos.Rev"
   Processing of file "scripts/model_FBDRP_rhinos.Rev" completed
   Processing file "scripts/model_UCLN_rhinos.Rev"
   Processing of file "scripts/model_UCLN_rhinos.Rev" completed
   Processing file "scripts/model_GTRG_rhinos.Rev"
   Processing of file "scripts/model_GTRG_rhinos.Rev" completed
   Processing file "scripts/model_Morph_rhinos.Rev"
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   Processing of file "scripts/model_Morph_rhinos.Rev" completed

   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 422 different moves in a random move schedule with 527 moves per iteration

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
185200      |       -56729.6   |       -56484.8   |       -244.864   |   95:44:20   |   317:49:12   |
185250      |       -56728.6   |       -56479.2   |       -249.467   |   95:45:54   |   317:47:42   |
185300      |       -56728.9   |       -56476.9   |       -251.975   |   95:47:25   |   317:46:02   |
185350      |         -56681   |       -56479.1   |        -201.93   |   95:48:55   |   317:44:19   |
185400      |       -56692.3   |       -56483.8   |       -208.549   |   95:50:24   |   317:42:32   |
185450      |       -56681.8   |       -56475.8   |       -205.965   |   95:51:53   |   317:40:46   |
185500      |       -56698.4   |       -56470.1   |       -228.254   |   95:53:22   |   317:38:59   |
185550      |       -56735.6   |       -56461.4   |       -274.172   |   95:54:51   |   317:37:13   |
185600      |       -56715.6   |       -56482.9   |       -232.727   |   95:56:21   |   317:35:30   |
185650      |       -56676.7   |       -56467.5   |       -209.238   |   95:57:52   |   317:33:50   |
185700      |       -56685.8   |       -56463.6   |       -222.123   |   95:59:25   |   317:32:17   |
185750      |       -56710.8   |       -56465.1   |       -245.751   |   96:00:59   |   317:30:47   |
185800      |       -56700.9   |       -56466.1   |       -234.764   |   96:02:30   |   317:29:07   |
185850      |       -56749.3   |       -56468.5   |       -280.814   |   96:04:04   |   317:27:37   |
185900      |         -56720   |       -56480.4   |       -239.645   |   96:05:37   |   317:26:04   |
185950      |       -56748.5   |       -56467.7   |       -280.881   |   96:07:09   |   317:24:27   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
186000      |       -56745.2   |       -56469.7   |       -275.478   |   96:08:39   |   317:22:44   |
186050      |       -56693.6   |       -56459.3   |       -234.317   |   96:10:16   |   317:21:24   |
186100      |       -56718.9   |         -56460   |       -258.892   |   96:11:51   |   317:19:58   |
186150      |       -56741.2   |       -56473.4   |       -267.865   |   96:13:21   |   317:18:15   |
186200      |       -56696.6   |       -56456.7   |       -239.927   |   96:14:54   |   317:16:42   |
186250      |         -56712   |       -56460.7   |       -251.255   |   96:16:29   |   317:15:15   |
186300      |       -56688.5   |       -56470.6   |       -217.906   |   96:18:03   |   317:13:45   |
186350      |       -56726.4   |       -56472.9   |       -253.517   |   96:19:32   |   317:11:59   |
186400      |       -56701.1   |       -56457.4   |       -243.652   |   96:21:03   |   317:10:19   |
186450      |       -56723.9   |         -56473   |       -250.926   |   96:22:35   |   317:08:42   |
186500      |       -56745.8   |       -56458.8   |       -286.992   |   96:24:07   |   317:07:06   |
186550      |       -56750.2   |       -56486.7   |       -263.442   |   96:25:34   |   317:05:13   |
186600      |       -56751.6   |       -56480.2   |        -271.42   |   96:27:08   |   317:03:43   |
186650      |       -56711.5   |       -56477.2   |       -234.316   |   96:28:41   |   317:02:10   |
186700      |       -56741.7   |       -56479.6   |       -262.124   |   96:30:14   |   317:00:37   |
186750      |       -56722.6   |       -56484.1   |       -238.454   |   96:31:42   |   316:58:47   |
186800      |         -56700   |         -56485   |       -214.938   |   96:33:12   |   316:57:04   |
186850      |       -56740.8   |       -56469.2   |       -271.585   |   96:34:46   |   316:55:34   |
186900      |       -56710.8   |       -56463.3   |       -247.475   |   96:36:20   |   316:54:04   |
186950      |       -56730.6   |       -56468.3   |       -262.376   |   96:37:51   |   316:52:25   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
187000      |       -56726.2   |       -56475.6   |       -250.605   |   96:39:23   |   316:50:48   |
187050      |       -56740.2   |       -56485.9   |       -254.256   |   96:40:57   |   316:49:18   |
187100      |       -56721.8   |       -56479.7   |       -242.046   |   96:42:29   |   316:47:42   |
187150      |       -56735.5   |       -56463.6   |       -271.839   |   96:43:53   |   316:45:39   |
187200      |         -56727   |       -56462.3   |       -264.681   |   96:45:23   |   316:43:56   |
187250      |       -56721.9   |       -56470.3   |       -251.561   |   96:46:54   |   316:42:17   |
187300      |       -56707.3   |       -56470.3   |        -237.02   |   96:48:28   |   316:40:47   |
187350      |       -56734.6   |         -56467   |       -267.597   |   96:50:03   |   316:39:20   |
187400      |       -56724.8   |       -56462.4   |       -262.382   |   96:51:37   |   316:37:50   |
187450      |         -56734   |       -56481.6   |       -252.461   |   96:53:13   |   316:36:27   |
187500      |         -56754   |       -56488.2   |       -265.787   |   96:54:50   |   316:35:07   |
187550      |       -56738.1   |       -56475.7   |       -262.431   |   96:56:24   |   316:33:37   |
187600      |       -56728.3   |       -56461.3   |        -267.06   |   96:57:59   |   316:32:10   |
187650      |       -56702.5   |       -56471.8   |       -230.788   |   96:59:33   |   316:30:40   |
187700      |       -56727.8   |       -56461.4   |        -266.42   |   97:01:07   |   316:29:11   |
187750      |       -56728.2   |       -56470.7   |       -257.538   |   97:02:44   |   316:27:50   |
187800      |         -56702   |       -56472.2   |       -229.748   |   97:04:19   |   316:26:24   |
187850      |       -56735.4   |       -56474.6   |       -260.809   |   97:05:48   |   316:24:38   |
187900      |       -56684.2   |       -56482.8   |       -201.452   |   97:07:22   |   316:23:08   |
187950      |       -56707.6   |       -56468.8   |       -238.757   |   97:08:54   |   316:21:31   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
188000      |         -56704   |       -56473.4   |       -230.574   |   97:10:27   |   316:19:58   |
188050      |       -56750.3   |         -56476   |       -274.344   |   97:11:57   |   316:18:15   |
188100      |       -56722.2   |       -56469.6   |       -252.676   |   97:13:26   |   316:16:29   |
188150      |       -56739.8   |       -56462.2   |       -277.638   |   97:14:58   |   316:14:53   |
188200      |       -56719.7   |       -56477.1   |        -242.58   |   97:16:30   |   316:13:16   |
188250      |       -56701.5   |         -56459   |       -242.447   |   97:18:08   |   316:11:59   |
188300      |       -56731.8   |       -56460.6   |       -271.199   |   97:19:45   |   316:10:39   |
188350      |       -56674.7   |       -56482.4   |       -192.315   |   97:21:21   |   316:09:16   |
188400      |       -56717.8   |       -56500.4   |       -217.371   |   97:22:52   |   316:07:36   |
188450      |       -56690.2   |       -56483.4   |       -206.807   |   97:24:28   |   316:06:13   |
188500      |       -56681.3   |       -56466.5   |       -214.787   |   97:26:01   |   316:04:39   |
188550      |       -56720.2   |       -56467.4   |       -252.779   |   97:27:31   |   316:02:56   |
188600      |       -56746.3   |       -56474.9   |        -271.42   |   97:29:11   |   316:01:46   |
188650      |       -56746.6   |       -56477.6   |           -269   |   97:30:44   |   316:00:13   |
188700      |       -56717.5   |         -56464   |       -253.474   |   97:32:16   |   315:58:36   |
188750      |       -56738.2   |       -56481.7   |       -256.524   |   97:33:48   |   315:57:00   |
188800      |       -56734.6   |       -56461.4   |       -273.187   |   97:35:20   |   315:55:24   |
188850      |       -56759.5   |         -56470   |       -289.521   |   97:36:56   |   315:54:00   |
188900      |       -56786.3   |       -56474.1   |       -312.225   |   97:38:32   |   315:52:37   |
188950      |       -56761.7   |       -56459.4   |       -302.339   |   97:40:02   |   315:50:54   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
189000      |       -56779.3   |       -56461.3   |       -318.003   |   97:41:37   |   315:49:27   |
189050      |       -56750.8   |       -56461.3   |       -289.499   |   97:43:12   |   315:48:00   |
189100      |       -56731.9   |       -56464.9   |       -267.019   |   97:44:48   |   315:46:37   |
189150      |       -56686.5   |       -56467.3   |       -219.116   |   97:46:25   |   315:45:17   |
189200      |       -56736.2   |       -56475.1   |       -261.107   |   97:47:59   |   315:43:47   |
189250      |       -56732.1   |       -56474.5   |       -257.591   |   97:49:32   |   315:42:13   |
189300      |         -56752   |         -56476   |       -276.044   |   97:51:10   |   315:40:56   |
189350      |         -56723   |       -56472.3   |       -250.717   |   97:52:42   |   315:39:20   |
189400      |       -56714.2   |       -56485.3   |       -228.867   |   97:54:10   |   315:37:31   |
189450      |       -56723.8   |       -56485.6   |       -238.294   |   97:55:39   |   315:35:45   |
189500      |       -56729.1   |       -56487.6   |       -241.519   |   97:57:11   |   315:34:08   |
189550      |       -56703.4   |       -56475.2   |       -228.202   |   97:58:44   |   315:32:35   |
189600      |       -56770.6   |       -56486.4   |       -284.138   |   98:00:23   |   315:31:21   |
189650      |       -56783.3   |       -56486.8   |       -296.441   |   98:01:52   |   315:29:35   |
189700      |       -56726.8   |       -56480.8   |       -245.988   |   98:03:22   |   315:27:52   |
189750      |       -56722.5   |       -56473.3   |       -249.161   |   98:04:52   |   315:26:09   |
189800      |       -56752.1   |       -56474.4   |       -277.708   |   98:06:21   |   315:24:23   |
189850      |       -56762.8   |       -56492.1   |        -270.73   |   98:07:49   |   315:22:34   |
189900      |       -56705.5   |       -56478.3   |       -227.199   |   98:09:17   |   315:20:45   |
189950      |       -56688.2   |       -56488.4   |       -199.851   |   98:10:50   |   315:19:12   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
190000      |       -56667.1   |       -56458.3   |       -208.817   |   98:12:27   |   315:17:51   |
190050      |         -56701   |       -56466.8   |       -234.226   |   98:14:01   |   315:16:21   |
190100      |       -56768.6   |       -56481.7   |       -286.902   |   98:15:34   |   315:14:48   |
190150      |         -56714   |       -56475.3   |       -238.718   |   98:17:06   |   315:13:12   |
190200      |       -56715.1   |       -56464.8   |       -250.265   |   98:18:40   |   315:11:42   |
190250      |       -56681.9   |         -56479   |       -202.823   |   98:20:10   |   315:09:59   |
190300      |       -56754.9   |       -56474.2   |       -280.754   |   98:21:41   |   315:08:20   |
190350      |       -56742.9   |       -56493.3   |       -249.598   |   98:23:11   |   315:06:37   |
190400      |       -56719.4   |       -56477.7   |       -241.711   |   98:24:42   |   315:04:57   |
190450      |         -56743   |         -56470   |       -273.026   |   98:26:19   |   315:03:37   |
190500      |       -56710.6   |       -56465.5   |       -245.072   |   98:27:57   |   315:02:20   |
190550      |         -56778   |       -56473.7   |       -304.306   |   98:29:31   |   315:00:50   |
190600      |       -56699.7   |       -56467.3   |       -232.317   |   98:31:05   |   314:59:20   |
190650      |         -56703   |       -56463.7   |       -239.297   |   98:32:37   |   314:57:44   |
190700      |       -56753.9   |       -56472.9   |       -281.006   |   98:34:07   |   314:56:01   |
190750      |       -56725.1   |       -56474.7   |        -250.44   |   98:35:43   |   314:54:37   |
190800      |       -56708.8   |       -56466.9   |       -241.843   |   98:37:23   |   314:53:26   |
190850      |       -56740.1   |       -56467.9   |       -272.229   |   98:39:00   |   314:52:06   |
190900      |         -56715   |       -56470.9   |        -244.05   |   98:40:32   |   314:50:30   |
190950      |       -56731.4   |         -56478   |        -253.42   |   98:42:06   |   314:49:00   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
191000      |       -56714.7   |       -56482.5   |       -232.222   |   98:43:39   |   314:47:26   |
191050      |         -56712   |       -56476.1   |       -235.842   |   98:45:17   |   314:46:09   |
191100      |       -56698.7   |       -56482.9   |       -215.859   |   98:46:52   |   314:44:42   |
