Starting job 16490014 on c5-60 on Saga at Wed Dec 24 11:42:35 CET 2025


RevBayes version (1.1.1)
Build from  () on Fri May  5 01:48:14 PM CEST 2023

Visit the website www.RevBayes.com for more information about RevBayes.

RevBayes is free software released under the GPL license, version 3. Type 'license()' for details.

To quit RevBayes type 'quit()' or 'q()'.


> source("scripts/mcmc_CEFBDRP_Ranges_rhinos.Rev")
   Processing file "scripts/mcmc_CEFBDRP_Ranges_rhinos.Rev"
   Successfully read one character matrix from file 'data/rrna.nex'
   Successfully read one character matrix from file 'data/coding_1.nex'
   Successfully read one character matrix from file 'data/coding_2.nex'
   Successfully read one character matrix from file 'data/coding_3.nex'
   Successfully read one character matrix from file 'data/character_matrix_RB_rhinos.nex'
   Processing file "scripts/model_FBDRP_rhinos.Rev"
   Processing of file "scripts/model_FBDRP_rhinos.Rev" completed
   Processing file "scripts/model_UCLN_rhinos.Rev"
   Processing of file "scripts/model_UCLN_rhinos.Rev" completed
   Processing file "scripts/model_GTRG_rhinos.Rev"
   Processing of file "scripts/model_GTRG_rhinos.Rev" completed
   Processing file "scripts/model_Morph_rhinos.Rev"
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   Processing of file "scripts/model_Morph_rhinos.Rev" completed

   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 422 different moves in a random move schedule with 527 moves per iteration

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
179650      |       -56906.6   |       -56627.5   |       -279.176   |   93:10:05   |   321:43:08   |
179700      |       -56898.4   |       -56617.6   |       -280.813   |   93:11:40   |   321:41:40   |
179750      |       -56869.8   |       -56619.3   |       -250.458   |   93:13:16   |   321:40:16   |
179800      |       -56848.9   |       -56627.8   |       -221.034   |   93:14:50   |   321:38:45   |
179850      |       -56912.2   |       -56638.7   |       -273.565   |   93:16:15   |   321:36:42   |
179900      |       -56867.8   |       -56633.5   |       -234.336   |   93:17:44   |   321:34:54   |
179950      |       -56893.5   |       -56633.1   |       -260.373   |   93:19:16   |   321:33:16   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
180000      |       -56861.1   |       -56618.2   |       -242.882   |   93:20:50   |   321:31:45   |
180050      |       -56863.9   |       -56633.9   |       -229.907   |   93:22:24   |   321:30:14   |
180100      |       -56826.4   |       -56616.1   |       -210.284   |   93:23:58   |   321:28:43   |
180150      |       -56876.9   |       -56629.1   |       -247.851   |   93:25:37   |   321:27:29   |
180200      |       -56910.6   |       -56631.3   |       -279.368   |   93:27:14   |   321:26:08   |
180250      |       -56876.4   |         -56630   |       -246.399   |   93:28:49   |   321:24:40   |
180300      |         -56862   |       -56627.9   |       -234.133   |   93:30:22   |   321:23:06   |
180350      |       -56891.6   |       -56626.6   |       -264.997   |   93:31:54   |   321:21:28   |
180400      |       -56876.7   |       -56633.1   |       -243.572   |   93:33:27   |   321:19:53   |
180450      |       -56873.1   |       -56623.8   |       -249.277   |   93:35:03   |   321:18:29   |
180500      |       -56846.4   |       -56624.7   |       -221.779   |   93:36:38   |   321:17:01   |
180550      |       -56901.4   |       -56633.6   |       -267.829   |   93:38:11   |   321:15:27   |
180600      |       -56867.9   |       -56639.3   |       -228.647   |   93:39:43   |   321:13:49   |
180650      |       -56850.2   |       -56637.7   |       -212.546   |   93:41:16   |   321:12:14   |
180700      |       -56890.8   |       -56644.2   |       -246.502   |   93:42:45   |   321:10:26   |
180750      |       -56895.5   |       -56640.5   |       -255.017   |   93:44:19   |   321:08:55   |
180800      |       -56856.6   |       -56628.8   |       -227.765   |   93:45:56   |   321:07:34   |
180850      |       -56853.7   |         -56632   |       -221.715   |   93:47:30   |   321:06:03   |
180900      |       -56913.9   |       -56633.7   |       -280.147   |   93:49:02   |   321:04:25   |
180950      |         -56928   |       -56626.8   |       -301.225   |   93:50:38   |   321:03:01   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
181000      |       -56839.3   |       -56635.1   |        -204.21   |   93:52:12   |   321:01:30   |
181050      |       -56862.8   |       -56626.7   |       -236.134   |   93:53:44   |   320:59:52   |
181100      |       -56855.7   |       -56631.7   |       -223.991   |   93:55:17   |   320:58:17   |
181150      |       -56854.9   |       -56617.1   |       -237.775   |   93:56:50   |   320:56:43   |
181200      |       -56889.6   |       -56627.6   |       -262.009   |   93:58:20   |   320:54:58   |
181250      |       -56869.2   |       -56628.6   |       -240.583   |   93:59:54   |   320:53:27   |
181300      |       -56872.6   |       -56614.2   |       -258.449   |   94:01:30   |   320:52:02   |
181350      |         -56883   |       -56623.2   |       -259.766   |   94:03:07   |   320:50:41   |
181400      |       -56883.1   |       -56618.2   |       -264.908   |   94:04:38   |   320:49:00   |
181450      |       -56848.8   |       -56620.4   |       -228.444   |   94:06:11   |   320:47:25   |
181500      |       -56890.3   |       -56641.2   |       -249.096   |   94:07:44   |   320:45:51   |
181550      |       -56875.9   |       -56628.5   |        -247.33   |   94:09:19   |   320:44:23   |
181600      |       -56868.6   |       -56637.2   |       -231.321   |   94:10:55   |   320:42:59   |
181650      |         -56897   |       -56635.2   |       -261.824   |   94:12:27   |   320:41:21   |
181700      |       -56855.9   |       -56629.9   |       -226.028   |   94:14:00   |   320:39:46   |
181750      |       -56815.7   |       -56623.7   |       -192.017   |   94:15:36   |   320:38:22   |
181800      |       -56872.2   |       -56640.8   |       -231.417   |   94:17:14   |   320:37:04   |
181850      |       -56848.5   |       -56629.2   |       -219.285   |   94:18:53   |   320:35:50   |
181900      |       -56882.6   |       -56627.2   |       -255.343   |   94:20:30   |   320:34:29   |
181950      |       -56837.5   |         -56633   |       -204.488   |   94:22:06   |   320:33:05   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
182000      |       -56840.2   |       -56618.4   |       -221.746   |   94:23:48   |   320:32:01   |
182050      |         -56846   |       -56620.3   |       -225.691   |   94:25:25   |   320:30:40   |
182100      |         -56888   |       -56625.3   |       -262.726   |   94:27:03   |   320:29:22   |
182150      |       -56920.8   |       -56625.5   |       -295.288   |   94:28:39   |   320:27:58   |
182200      |       -56886.2   |         -56626   |       -260.166   |   94:30:12   |   320:26:23   |
182250      |       -56836.7   |       -56604.5   |         -232.2   |   94:31:46   |   320:24:52   |
182300      |       -56888.4   |       -56621.8   |       -266.561   |   94:33:18   |   320:23:14   |
182350      |       -56863.3   |       -56619.6   |        -243.64   |   94:34:50   |   320:21:36   |
182400      |       -56818.6   |       -56624.5   |       -194.109   |   94:36:30   |   320:20:25   |
182450      |       -56854.6   |       -56624.7   |       -229.829   |   94:38:06   |   320:19:01   |
182500      |       -56885.3   |       -56626.9   |       -258.444   |   94:39:39   |   320:17:26   |
182550      |         -56871   |       -56618.3   |       -252.749   |   94:41:09   |   320:15:42   |
182600      |       -56862.2   |         -56617   |       -245.225   |   94:42:38   |   320:13:53   |
182650      |       -56834.4   |         -56617   |       -217.344   |   94:44:10   |   320:12:15   |
182700      |       -56846.8   |       -56643.3   |       -203.518   |   94:45:40   |   320:10:31   |
182750      |       -56871.2   |       -56644.6   |       -226.647   |   94:47:11   |   320:08:49   |
182800      |       -56873.4   |       -56629.2   |       -244.178   |   94:48:42   |   320:07:08   |
182850      |       -56904.4   |       -56624.3   |       -280.063   |   94:50:12   |   320:05:23   |
182900      |       -56870.4   |       -56632.1   |       -238.342   |   94:51:46   |   320:03:52   |
182950      |       -56869.5   |       -56643.1   |       -226.373   |   94:53:20   |   320:02:21   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
183000      |       -56857.1   |       -56634.7   |       -222.374   |   94:54:52   |   320:00:43   |
183050      |       -56866.5   |       -56634.9   |       -231.517   |   94:56:21   |   319:58:55   |
183100      |       -56869.7   |       -56635.3   |       -234.391   |   94:57:52   |   319:57:14   |
183150      |       -56868.1   |       -56640.3   |       -227.772   |   94:59:22   |   319:55:29   |
183200      |       -56868.8   |       -56639.9   |       -228.846   |   95:00:57   |   319:54:01   |
183250      |         -56853   |       -56624.2   |       -228.829   |   95:02:32   |   319:52:33   |
183300      |       -56895.6   |       -56641.1   |       -254.542   |   95:04:06   |   319:51:02   |
183350      |       -56853.4   |       -56613.3   |       -240.078   |   95:05:34   |   319:49:11   |
183400      |         -56873   |       -56615.3   |       -257.733   |   95:07:02   |   319:47:19   |
183450      |       -56883.7   |       -56612.9   |       -270.768   |   95:08:34   |   319:45:42   |
183500      |         -56874   |       -56621.6   |       -252.372   |   95:10:04   |   319:43:57   |
183550      |       -56837.5   |       -56612.2   |       -225.313   |   95:11:35   |   319:42:16   |
183600      |       -56839.1   |       -56626.8   |       -212.372   |   95:13:01   |   319:40:18   |
183650      |       -56866.3   |       -56615.6   |       -250.691   |   95:14:32   |   319:38:36   |
183700      |       -56924.1   |       -56617.1   |       -307.047   |   95:16:04   |   319:36:59   |
183750      |       -56841.8   |         -56617   |       -224.807   |   95:17:33   |   319:35:11   |
183800      |       -56826.3   |       -56599.9   |       -226.409   |   95:19:01   |   319:33:19   |
183850      |       -56907.1   |       -56613.8   |         -293.3   |   95:20:29   |   319:31:28   |
183900      |       -56896.9   |       -56619.5   |       -277.377   |   95:21:59   |   319:29:43   |
183950      |       -56872.2   |       -56624.4   |       -247.867   |   95:23:32   |   319:28:09   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
184000      |       -56879.3   |       -56620.9   |       -258.389   |   95:25:07   |   319:26:41   |
184050      |       -56879.2   |       -56610.8   |       -268.371   |   95:26:42   |   319:25:13   |
184100      |       -56893.6   |       -56618.9   |       -274.686   |   95:28:15   |   319:23:39   |
184150      |         -56807   |       -56612.8   |       -194.251   |   95:29:48   |   319:22:04   |
184200      |       -56828.7   |       -56611.7   |       -216.931   |   95:31:22   |   319:20:33   |
184250      |       -56839.1   |       -56625.4   |       -213.753   |   95:32:51   |   319:18:45   |
184300      |       -56865.9   |       -56612.5   |       -253.321   |   95:34:22   |   319:17:04   |
184350      |       -56861.4   |       -56603.1   |       -258.207   |   95:35:53   |   319:15:23   |
184400      |       -56817.6   |       -56622.9   |       -194.689   |   95:37:27   |   319:13:52   |
184450      |       -56871.5   |       -56623.4   |       -248.168   |   95:39:02   |   319:12:24   |
184500      |       -56863.1   |       -56614.8   |       -248.295   |   95:40:33   |   319:10:43   |
184550      |       -56885.8   |       -56628.1   |       -257.696   |   95:42:04   |   319:09:02   |
184600      |         -56864   |       -56615.5   |       -248.506   |   95:43:36   |   319:07:24   |
184650      |         -56826   |       -56604.2   |       -221.799   |   95:45:05   |   319:05:36   |
184700      |       -56849.9   |       -56608.4   |       -241.508   |   95:46:34   |   319:03:48   |
184750      |       -56879.4   |       -56642.9   |       -236.459   |   95:48:00   |   319:01:51   |
184800      |       -56865.1   |       -56617.1   |        -248.01   |   95:49:28   |   318:59:59   |
184850      |       -56860.8   |       -56616.1   |       -244.752   |   95:51:03   |   318:58:32   |
184900      |       -56861.6   |       -56610.1   |       -251.555   |   95:52:34   |   318:56:51   |
184950      |       -56838.4   |       -56613.7   |       -224.739   |   95:54:05   |   318:55:09   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
185000      |       -56880.5   |       -56628.1   |       -252.389   |   95:55:38   |   318:53:35   |
185050      |         -56874   |       -56631.3   |       -242.649   |   95:57:12   |   318:52:04   |
185100      |       -56874.7   |       -56612.4   |        -262.26   |   95:58:45   |   318:50:29   |
185150      |         -56871   |       -56619.1   |       -251.937   |   96:00:16   |   318:48:48   |
185200      |       -56853.9   |       -56621.7   |       -232.193   |   96:01:48   |   318:47:11   |
185250      |       -56832.4   |       -56632.8   |        -199.66   |   96:03:22   |   318:45:39   |
185300      |       -56828.3   |       -56613.3   |       -214.979   |   96:04:55   |   318:44:05   |
185350      |         -56859   |         -56626   |       -233.024   |   96:06:31   |   318:42:41   |
185400      |       -56858.2   |       -56611.3   |       -246.895   |   96:08:06   |   318:41:13   |
185450      |       -56849.9   |       -56615.5   |       -234.423   |   96:09:38   |   318:39:35   |
185500      |       -56849.5   |       -56605.7   |       -243.858   |   96:11:08   |   318:37:51   |
185550      |       -56918.3   |       -56621.2   |       -297.092   |   96:12:38   |   318:36:06   |
